CustomerID,City,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Paperless Billing,Monthly Charges,Total Charges,Churn Value,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_Yes,Online Backup_Yes,Device Protection_Yes,Tech Support_Yes,Streaming TV_Yes,Streaming Movies_Yes,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Payment Risk Category,Tenure Group
4597-ELFTS,Glendale,1,0,0,0,56,1,0,24.9,1334.0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,High Risk,Long term
8450-JOVAH,Agoura Hills,1,0,1,1,2,1,0,56.7,113.55,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
1113-IUJYX,Winnetka,0,0,1,0,14,1,0,105.95,1348.9,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,Medium Risk,Medium
9274-CNFMO,Pacoima,1,1,1,0,4,1,0,74.95,308.7,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,High Risk,New
7758-XKCBS,Reseda,1,0,0,0,15,0,1,29.7,438.25,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,High Risk,Medium
8992-JQYUN,San Fernando,1,0,1,0,1,0,1,50.35,50.35,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,High Risk,New
0617-AQNWT,North Hills,0,0,1,0,64,0,0,47.85,3147.5,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,High Risk,Long term
2446-PLQVO,Santa Clarita,1,0,0,0,1,1,1,70.3,70.3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,High Risk,New
3005-NFMTA,Valencia,1,1,0,0,55,1,1,98.8,5617.75,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,High Risk,Long term
8784-CGILN,Tarzana,0,0,0,0,18,1,1,99.85,1776.95,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,Low Risk,Medium
5389-FFVKB,Thousand Oaks,1,1,1,0,32,1,1,80.3,2483.05,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,Low Risk,Long term
8444-WRIDW,Thousand Oaks,0,1,0,0,66,1,1,80.45,5224.35,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,Low Risk,Long term
9451-LPGOO,Panorama City,1,0,0,0,7,1,1,86.8,620.35,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,High Risk,New
5868-YWPDW,Sherman Oaks,1,1,1,0,6,1,1,84.2,519.15,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,High Risk,New
2025-JKFWI,Burbank,1,0,0,0,13,1,1,99.0,1301.7,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,Medium Risk,Medium
4078-SAYYN,Burbank,0,0,0,0,11,1,1,100.75,1129.75,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,High Risk,New
9940-HPQPG,North Hollywood,0,0,1,0,9,1,0,91.75,865.8,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,Low Risk,New
6618-RYATB,North Hollywood,0,0,0,0,1,1,1,79.55,79.55,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,Medium Risk,New
9079-YEXQJ,Chino,0,0,0,0,54,1,0,111.1,6014.85,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,High Risk,Long term
2685-SREOM,Rancho Cucamonga,0,0,1,0,25,1,1,89.1,2368.4,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,High Risk,Long term
0402-CQAJN,El Monte,0,0,0,0,37,1,1,101.9,3545.35,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,Low Risk,Long term
6692-UDPJC,South El Monte,0,0,1,1,14,1,1,91.65,1301.0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,High Risk,Medium
1273-MTETI,Rancho Cucamonga,0,1,0,0,4,1,1,88.85,372.45,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,High Risk,New
5480-HPRRX,Glendora,0,1,0,0,3,0,0,25.3,77.75,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,High Risk,New
0295-PPHDO,La Puente,1,0,0,0,1,1,1,95.45,95.45,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,High Risk,New
1195-OIYEJ,La Puente,1,0,0,0,13,1,1,91.1,1135.7,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,High Risk,Medium
5906-CVLHP,Rowland Heights,0,0,1,0,45,1,1,54.15,2319.8,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,Low Risk,Long term
4501-EQDRN,Montclair,0,0,0,0,1,1,0,69.7,69.7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk,New
2990-HWIML,Ontario,0,0,0,0,6,1,1,89.5,573.3,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,High Risk,New
7384-GHBPI,San Dimas,1,0,1,0,3,0,1,35.15,99.75,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,High Risk,New
7603-USHJS,San Gabriel,1,0,0,1,12,1,1,73.75,871.4,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Low Risk,New
7234-FECYN,San Gabriel,0,1,0,0,8,1,0,101.35,780.5,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,High Risk,New
5876-HZVZM,West Covina,0,0,1,1,6,1,0,55.9,365.35,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,Low Risk,New
1400-MMYXY,Alhambra,1,1,1,0,3,1,1,105.9,334.65,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,High Risk,New
3085-QUOZK,Alpine,0,0,0,0,1,1,0,43.95,43.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
3926-CUQZX,Campo,1,0,0,0,1,1,1,45.1,45.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk,New
1041-RXHRA,Guatay,0,0,0,0,41,1,0,70.25,2868.05,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk,Long term
1750-CSKKM,Imperial Beach,1,0,0,1,9,1,0,55.35,449.75,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,High Risk,New
7142-HVGBG,Mount Laguna,1,1,1,0,43,1,1,103.0,4414.3,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,High Risk,Long term
8267-ZNYVZ,Spring Valley,0,0,1,0,33,1,1,103.75,3361.05,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,High Risk,Long term
6457-GIRWB,Carlsbad,1,0,0,0,1,1,1,69.35,69.35,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,High Risk,New
1450-SKCVI,Del Mar,0,0,0,0,56,1,1,73.85,4092.85,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,High Risk,Long term
5570-PTWEH,Encinitas,0,0,1,0,3,1,1,75.15,216.75,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Low Risk,New
6502-MJQAE,Escondido,1,0,0,0,1,1,1,69.6,69.6,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,High Risk,New
7693-LCKZL,Julian,1,0,1,1,5,1,1,80.15,385.0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,High Risk,New
0032-PGELS,Palomar Mountain,0,0,1,1,1,0,0,30.5,30.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Low Risk,New
6797-LNAQX,Poway,1,0,1,0,70,1,0,98.3,6859.5,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,Low Risk,Long term
6394-MFYNG,Solana Beach,0,0,0,0,48,1,1,107.4,5121.3,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,Low Risk,Long term
1564-NTYXF,San Marcos,0,1,0,0,13,1,1,82.0,1127.2,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,High Risk,Medium
8155-IBNHG,San Diego,0,0,1,0,24,1,1,75.4,1747.85,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Low Risk,Medium
0886-QGENL,San Diego,0,1,1,0,27,1,1,101.25,2754.45,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,High Risk,Long term
8739-WWKDU,San Diego,1,1,0,0,25,1,1,89.5,2196.15,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,High Risk,Long term
8685-WHQPW,San Diego,0,1,0,0,22,1,1,74.4,1692.6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk,Medium
4745-LSPLO,San Diego,1,0,0,0,1,1,0,20.5,20.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
8083-YTZES,San Diego,1,0,0,0,4,1,1,74.35,265.35,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,High Risk,New
7240-FQLHE,San Diego,0,1,1,0,18,1,0,99.75,1836.25,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,Low Risk,Medium
6664-FPDAC,San Diego,0,1,0,0,56,1,1,111.95,6418.9,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,High Risk,Long term
0786-VSSUD,San Diego,1,1,0,0,16,0,1,39.0,679.85,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Medium Risk,Medium
3976-BWUCK,San Diego,0,0,1,0,30,1,1,94.1,2804.45,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,Low Risk,Long term
3585-ISXZP,Indio,0,0,0,0,8,1,0,95.65,778.1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,Low Risk,New
6583-QGCSI,Indian Wells,0,1,1,0,50,1,1,88.05,4367.35,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,High Risk,Long term
4174-LPGTI,Beaumont,0,0,1,0,41,1,1,66.5,2728.6,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,Low Risk,Long term
2108-XWMPY,Cabazon,1,0,0,0,3,0,1,35.45,106.85,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,Medium Risk,New
6304-IJFSQ,Calipatria,1,0,0,0,3,1,1,49.9,130.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Medium Risk,New
0093-XWZFY,Desert Hot Springs,1,0,0,0,40,1,1,104.5,4036.85,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,Low Risk,Long term
1980-KXVPM,El Centro,0,1,0,0,3,1,1,75.05,256.25,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Low Risk,New
7703-ZEKEF,Heber,1,0,0,0,23,1,1,81.0,1917.1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,High Risk,Medium
0723-DRCLG,Holtville,0,1,1,0,1,1,1,74.45,74.45,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,High Risk,New
5482-NUPNA,Imperial,0,0,0,0,4,1,1,60.4,272.15,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,Medium Risk,New
1122-JWTJW,Ocotillo,1,0,1,1,1,1,1,70.65,70.65,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
1699-HPSBG,Palm Springs,1,0,0,0,12,1,1,59.8,727.8,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,High Risk,New
8775-CEBBJ,Seeley,0,0,0,0,9,1,1,44.2,403.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk,New
6894-LFHLY,Vidal,1,1,0,0,1,1,1,75.75,75.75,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,High Risk,New
0639-TSIQW,White Water,0,0,0,0,67,1,1,102.95,6886.25,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,Low Risk,Long term
8361-LTMKD,Apple Valley,1,1,1,0,4,1,1,74.4,306.6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
7590-VHVEG,Los Angeles,0,0,1,0,1,0,1,29.85,29.85,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,High Risk,New
5575-GNVDE,Los Angeles,1,0,0,0,34,1,0,56.95,1889.5,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,Medium Risk,Long term
7795-CFOCW,Los Angeles,1,0,0,0,45,0,0,42.3,1840.75,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,Low Risk,Long term
1452-KIOVK,Los Angeles,1,0,0,1,22,1,1,89.1,1949.4,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,Low Risk,Medium
6713-OKOMC,Los Angeles,0,0,0,0,10,0,0,29.75,301.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
6388-TABGU,Los Angeles,1,0,0,0,62,1,0,56.15,3487.95,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,Low Risk,Long term
9763-GRSKD,Los Angeles,1,0,1,1,13,1,1,49.95,587.45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Medium Risk,Medium
7469-LKBCI,Los Angeles,1,0,0,0,16,1,0,18.95,326.8,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,Low Risk,Medium
8091-TTVAX,Los Angeles,1,0,1,0,58,1,0,100.35,5681.1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,Low Risk,Long term
5129-JLPIS,Los Angeles,1,0,0,0,25,1,1,105.5,2686.05,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,High Risk,Long term
3655-SNQYZ,Los Angeles,0,0,1,0,69,1,0,113.25,7895.15,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,Low Risk,Long term
8191-XWSZG,Los Angeles,0,0,0,0,52,1,0,20.65,1022.95,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,Medium Risk,Long term
9959-WOFKT,Los Angeles,1,0,0,0,71,1,0,106.7,7382.25,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,Low Risk,Long term
4183-MYFRB,Los Angeles,0,0,0,0,21,1,1,90.05,1862.9,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,High Risk,Medium
1680-VDCWW,Los Angeles,1,0,1,0,12,1,0,19.8,202.25,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Low Risk,New
3638-WEABW,Los Angeles,0,0,1,0,58,1,1,59.9,3505.1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,Low Risk,Long term
6322-HRPFA,Los Angeles,1,0,1,1,49,1,0,59.6,2970.3,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,Low Risk,Long term
6865-JZNKO,Los Angeles,0,0,0,0,30,1,1,55.3,1530.6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Low Risk,Long term
5248-YGIJN,Los Angeles,1,0,1,0,72,1,1,90.25,6369.45,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,Low Risk,Long term
3841-NFECX,Los Angeles,0,1,1,0,71,1,1,96.35,6766.95,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,Low Risk,Long term
4929-XIHVW,Los Angeles,1,1,1,0,2,1,1,95.5,181.65,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,Low Risk,New
6827-IEAUQ,Los Angeles,0,0,1,0,27,1,0,66.15,1874.45,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,Medium Risk,Long term
7310-EGVHZ,Los Angeles,1,0,0,0,1,1,0,20.2,20.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Low Risk,New
3413-BMNZE,Los Angeles,1,1,0,0,1,1,0,45.25,45.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low Risk,New
6234-RAAPL,Los Angeles,0,0,1,0,72,1,0,99.9,7251.7,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,Low Risk,Long term
6572-ADKRS,Los Angeles,0,0,0,0,46,1,1,74.8,3548.3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Low Risk,Long term
8865-TNMNX,Los Angeles,1,0,1,0,10,1,0,49.55,475.7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,Medium Risk,New
9489-DEDVP,Los Angeles,0,0,1,0,70,1,1,69.2,4872.35,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,Low Risk,Long term
9867-JCZSP,Los Angeles,0,0,1,0,17,1,0,20.75,418.25,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,Medium Risk,Medium
4671-VJLCL,Los Angeles,0,0,0,0,63,1,1,79.85,4861.45,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,Low Risk,Long term
4080-IIARD,Los Angeles,0,0,1,0,13,1,1,76.2,981.45,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,High Risk,Medium
3714-NTNFO,Los Angeles,0,0,0,0,49,1,1,84.5,3906.7,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,High Risk,Long term
5948-UJZLF,Los Angeles,1,0,0,0,2,1,0,49.25,97.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Medium Risk,New
7639-LIAYI,Los Angeles,1,0,0,0,52,1,1,79.75,4217.8,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,Low Risk,Long term
2954-PIBKO,Los Angeles,0,0,1,0,69,1,1,64.15,4254.1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,Low Risk,Long term
8012-SOUDQ,Los Angeles,0,1,0,0,43,1,1,90.25,3838.75,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,High Risk,Long term
6575-SUVOI,Los Angeles,0,1,1,0,25,1,1,69.5,1752.65,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,Low Risk,Long term
4667-QONEA,Los Angeles,0,1,1,0,60,1,1,74.85,4456.35,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,Low Risk,Long term
8769-KKTPH,Los Angeles,0,0,1,0,63,1,1,99.65,6311.2,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,Low Risk,Long term
5067-XJQFU,Los Angeles,1,1,1,0,66,1,1,108.45,7076.35,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,High Risk,Long term
3957-SQXML,Los Angeles,0,0,1,0,34,1,0,24.95,894.3,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,Low Risk,Long term
5954-BDFSG,West Hollywood,0,0,0,0,72,1,1,107.5,7853.7,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,Low Risk,Long term
0434-CSFON,Los Angeles,0,0,1,0,47,1,1,100.5,4707.1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,High Risk,Long term
1215-FIGMP,Los Angeles,1,0,0,0,60,1,1,89.9,5450.7,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,Low Risk,Long term
0526-SXDJP,Bell,1,0,1,0,72,0,0,42.1,2962.0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,Low Risk,Long term
0557-ASKVU,Beverly Hills,0,0,1,0,18,1,1,54.4,957.1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,Low Risk,Medium
5122-CYFXA,Beverly Hills,0,0,0,0,3,1,1,75.3,244.1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,High Risk,New
8627-ZYGSZ,Compton,1,0,1,0,47,1,1,78.9,3650.35,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,High Risk,Long term
3410-YOQBQ,Compton,0,0,0,0,31,1,0,79.2,2497.2,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,Medium Risk,Long term
3170-NMYVV,Compton,0,0,1,0,50,1,0,20.15,930.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Low Risk,Long term
7410-OIEDU,Culver City,1,0,0,0,10,1,1,79.85,887.35,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,Medium Risk,New
2273-QCKXA,Culver City,1,0,0,0,1,1,0,49.05,49.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Medium Risk,New
0731-EBJQB,Downey,0,0,1,0,52,1,1,20.4,1090.65,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,High Risk,Long term
1891-QRQSA,Downey,1,1,1,0,64,1,1,111.6,7099.0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,Low Risk,Long term
8028-PNXHQ,Downey,1,0,1,0,62,1,1,24.25,1424.6,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,Low Risk,Long term
5630-AHZIL,El Segundo,0,0,0,1,3,1,1,64.5,177.4,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,Low Risk,New
2673-CXQEU,Gardena,0,1,0,0,56,1,0,110.5,6139.5,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,High Risk,Long term
6416-JNVRK,Gardena,0,0,0,0,46,1,0,55.65,2688.85,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,Low Risk,Long term
5590-ZSKRV,Gardena,0,0,1,1,8,1,0,54.65,482.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,Medium Risk,New
0191-ZHSKZ,Hawthorne,1,1,0,0,30,1,1,74.75,2111.3,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,High Risk,Long term
3887-PBQAO,Hermosa Beach,0,0,1,0,45,1,1,25.9,1216.6,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,Low Risk,Long term
8108-UXRQN,Lawndale,0,0,1,1,11,0,0,50.55,565.35,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,High Risk,New
9919-YLNNG,Malibu,0,0,0,0,42,1,1,103.8,4327.5,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,Low Risk,Long term
0318-ZOPWS,Malibu,0,0,1,0,49,1,1,20.15,973.35,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Low Risk,Long term
4445-ZJNMU,Manhattan Beach,1,0,0,0,9,1,1,99.3,918.75,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,Low Risk,New
4808-YNLEU,Maywood,0,0,1,0,35,1,1,62.15,2215.45,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,Low Risk,Long term
1862-QRWPE,Pacific Palisades,0,0,1,0,48,1,0,20.65,1057.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Low Risk,Long term
2796-NNUFI,Palos Verdes Peninsula,0,0,1,0,46,1,1,19.95,927.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,Medium Risk,Long term
3016-KSVCP,Rancho Palos Verdes,1,0,1,0,29,0,0,33.75,1009.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Medium Risk,Long term
4767-HZZHQ,Redondo Beach,1,0,1,1,30,1,0,82.05,2570.2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,Low Risk,Long term
2424-WVHPL,Redondo Beach,1,1,0,0,1,1,0,74.7,74.7,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,High Risk,New
7233-PAHHL,South Gate,1,0,1,0,66,1,1,84.0,5714.25,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,Medium Risk,Long term
6067-NGCEU,Topanga,0,0,0,0,65,1,1,111.05,7107.0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,Low Risk,Long term
9848-JQJTX,Venice,1,0,0,0,72,1,1,100.9,7459.05,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,Low Risk,Long term
9803-FTJCG,Playa Del Rey,1,0,1,0,71,1,1,66.85,4748.7,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,Low Risk,Long term
3212-KXOCR,Inglewood,1,0,0,0,52,1,0,21.0,1107.2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Low Risk,Long term
6380-ARCEH,Inglewood,1,0,0,0,1,1,0,20.2,20.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
3679-XASPY,Inglewood,0,0,1,1,1,1,0,19.45,19.45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,High Risk,New
7123-WQUHX,Santa Monica,1,0,0,0,38,1,0,95.0,3605.6,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,Low Risk,Long term
5386-THSLQ,Santa Monica,0,1,1,0,66,0,0,45.55,3027.25,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,Low Risk,Long term
6180-YBIQI,Santa Monica,1,0,0,0,5,0,0,24.3,100.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
6728-DKUCO,Santa Monica,0,0,1,0,72,1,1,104.15,7303.05,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,High Risk,Long term
9750-BOOHV,Torrance,0,0,0,0,32,0,0,30.15,927.65,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,Medium Risk,Long term
8597-CWYHH,Torrance,1,0,0,0,43,1,0,94.35,3921.3,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,Medium Risk,Long term
2848-YXSMW,Torrance,1,0,1,0,72,1,0,19.4,1363.25,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,Low Risk,Long term
4549-ZDQYY,Torrance,0,0,0,0,52,1,0,57.95,3042.25,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,Low Risk,Long term
5712-AHQNN,Whittier,0,0,0,0,43,1,1,91.65,3954.1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,High Risk,Long term
5256-SKJGO,Whittier,0,0,1,0,64,0,1,54.6,3423.5,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,High Risk,Long term
3071-VBYPO,Whittier,1,0,1,1,3,1,0,89.85,248.4,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,High Risk,New
9560-BBZXK,Whittier,0,0,0,0,36,0,0,31.05,1126.35,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Low Risk,Long term
8402-OOOHJ,Buena Park,0,0,0,0,41,1,0,20.65,835.15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,Medium Risk,Long term
9445-ZUEQE,Buena Park,1,0,1,1,27,1,1,85.2,2151.6,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,Low Risk,Long term
1091-SOZGA,La Palma,0,0,1,0,56,1,1,99.8,5515.45,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,Low Risk,Long term
2928-HLDBA,Cypress,0,0,0,0,6,1,0,20.7,112.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
6497-TILVL,La Mirada,0,0,1,1,7,1,0,50.7,350.35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
7219-TLZHO,Montebello,0,0,1,1,4,1,0,20.85,62.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
4622-YNKIJ,Norwalk,1,0,0,0,33,1,1,88.95,3027.65,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,High Risk,Long term
6734-PSBAW,Santa Fe Springs,1,0,1,0,72,1,1,23.55,1723.95,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,Low Risk,Long term
3930-ZGWVE,Stanton,1,0,0,0,1,1,0,19.75,19.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Medium Risk,New
2639-UGMAZ,Artesia,1,1,0,0,71,0,1,56.45,3985.35,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,High Risk,Long term
2876-GZYZC,Cerritos,0,0,0,0,13,1,1,85.95,1215.65,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,High Risk,Medium
8587-XYZSF,Bellflower,1,0,0,0,67,1,0,50.55,3260.1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Low Risk,Long term
7799-LGRDP,Lakewood,0,0,0,0,43,1,1,25.7,1188.2,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,Low Risk,Long term
